rowid,variable,value,x,y
RASGRF1,s4d.mecpM6,-1.130809838372723,12,2223
hdac7b,s4d.mecpM6,-1.2714303345482512,12,1676
si.ch1073.165f9.2,s4d.mecpM6,0.328558847271469,12,NA
secisbp2,s4d.mecpM6,-0.4186940986785653,12,1958
CABZ01046997.1,s4d.mecpM6,-1.4243954407956785,12,1664
colgalt1,s4d.mecpM6,0.5596447493394807,12,269
pctp,s4d.mecpM6,0.11398825071747264,12,1434
frmpd2,s4d.mecpM6,-0.6646773625374135,12,2265
ttc39a,s4d.mecpM6,0.6330617897332683,12,830
si.ch211.226h7.5,s4d.mecpM6,1.743843673735813,12,NA
zgc.172253,s4d.mecpM6,-0.986980244359602,12,NA
zgc.110286,s4d.mecpM6,0.22973414586817037,12,NA
rap1gap2b,s4d.mecpM6,-0.6669887724610163,12,2295
gramd1bb,s4d.mecpM6,-0.8144985090404097,12,2035
si.ch73.12o23.1,s4d.mecpM6,-0.4012283461536475,12,NA
znf1015,s4d.mecpM6,-0.33696019045046144,12,1714
lrrc75ba,s4d.mecpM6,-1.5400267318232645,12,2204
si.ch211.194m7.3,s4d.mecpM6,-0.41324904646473964,12,NA
junba,s4d.mecpM6,3.054684717300589,12,965
knstrn,s4d.mecpM6,-0.9087704835447332,12,2072
tmem176l.4,s4d.mecpM6,1.5390000342657608,12,1035
sh3yl1,s4d.mecpM6,2.4383230432299956,12,881
brip1,s4d.mecpM6,-0.8111903515355339,12,1851
mnd1,s4d.mecpM6,-0.5113987971533865,12,1542
rmdn1,s4d.mecpM6,-0.8508887105525147,12,1654
znf1007,s4d.mecpM6,-0.3770875954298272,12,1885
si.ch211.240l19.8,s4d.mecpM6,-0.2882528606445137,12,NA
slc47a3,s4d.mecpM6,1.1393465146228547,12,697
G3BP2,s4d.mecpM6,0.8699132465663985,12,594
rin2,s4d.mecpM6,1.5061097232593883,12,1138
si.ch211.240l19.6,s4d.mecpM6,-1.1133946190042174,12,NA
pidd1,s4d.mecpM6,-0.3067518083879651,12,344
si.ch211.233m11.1,s4d.mecpM6,-0.7692451433010976,12,NA
mlsl,s4d.mecpM6,-0.7936773828526157,12,2324
rab5if,s4d.mecpM6,1.5626324105580456,12,575
necab3,s4d.mecpM6,-0.854910940294217,12,2025
dbf4,s4d.mecpM6,0.13524335920203798,12,1821
tbrg4,s4d.mecpM6,1.9576148407795793,12,1077
smim7,s4d.mecpM6,1.91350796327967,12,148
si.ch1073.291c23.2,s4d.mecpM6,-0.6112460053623194,12,NA
nol4la,s4d.mecpM6,-0.882090893316628,12,2116
bub1bb,s4d.mecpM6,-0.12021464656604536,12,1877
zgc.162698,s4d.mecpM6,1.6717491718048667,12,NA
pask,s4d.mecpM6,-0.5095580945117488,12,1437
sqstm1,s4d.mecpM6,-0.6804447253648934,12,2268
apobb.2,s4d.mecpM6,-0.8431246676273499,12,1320
myzap,s4d.mecpM6,-0.899547075125905,12,2069
fgfr1bl,s4d.mecpM6,3.4467782238635225,12,970
gabra6a,s4d.mecpM6,-0.9324321063688112,12,1704
aipl1,s4d.mecpM6,-0.8526359550355358,12,2130
hbegfa,s4d.mecpM6,2.7798888509585846,12,627
meltf,s4d.mecpM6,-0.2817078872517552,12,2309
mylk5,s4d.mecpM6,0.5597466141608025,12,349
lpcat3,s4d.mecpM6,1.646202538031259,12,61
si.dkey.100n19.2,s4d.mecpM6,-0.6901406580376529,12,NA
si.ch211.223a10.1,s4d.mecpM6,-0.29587609250502306,12,NA
wdr11,s4d.mecpM6,-0.6528556735942633,12,2226
pik3cb,s4d.mecpM6,1.7095269718990465,12,898
timp2b,s4d.mecpM6,4.1687840878568,12,977
ankrd1a,s4d.mecpM6,1.6140450313681693,12,1074
tulp1a,s4d.mecpM6,-0.6922792669550255,12,2138
tmem129,s4d.mecpM6,0.5599142527962517,12,330
espl1,s4d.mecpM6,-0.5320991807710281,12,1441
pttg1,s4d.mecpM6,-0.8934767735531557,12,1520
psmb5,s4d.mecpM6,1.0914798036526019,12,836
hdc,s4d.mecpM6,0.931624980506892,12,556
si.ch211.26b3.4,s4d.mecpM6,-0.42437755595270493,12,NA
si.ch211.120k19.1,s4d.mecpM6,-0.45491228206610884,12,NA
ide,s4d.mecpM6,1.43978446922791,12,834
birc5a,s4d.mecpM6,-0.46337143262391334,12,1541
rpz5,s4d.mecpM6,1.70613099117423,12,685
cep152,s4d.mecpM6,-0.24175069110065756,12,1889
dnph1,s4d.mecpM6,-0.831852006144774,12,1419
NCKAP1L,s4d.mecpM6,-1.1065324066869715,12,1808
myo18aa,s4d.mecpM6,0.14617940831078252,12,1829
gig2e,s4d.mecpM6,-0.5658867543028271,12,1375
sccpdha.1,s4d.mecpM6,0.761566701637978,12,20
hmgxb4a,s4d.mecpM6,0.31080225494215413,12,1252
nol7,s4d.mecpM6,2.280734387569879,12,1072
slc12a5a,s4d.mecpM6,-1.0094363191095705,12,2112
dlec1,s4d.mecpM6,0.8306383870565899,12,1210
lyve1a,s4d.mecpM6,3.2077450470445625,12,1024
pigt,s4d.mecpM6,-0.76122240907341,12,2255
pgs1,s4d.mecpM6,-0.09003984465213791,12,1613
si.ch211.39k3.2,s4d.mecpM6,-0.6104418278440609,12,NA
hivep3a,s4d.mecpM6,-0.6176992691384035,12,1897
csrnp2,s4d.mecpM6,-0.23032128967902593,12,2182
si.dkey.258f14.3,s4d.mecpM6,1.7504272400924785,12,NA
zgc.172075,s4d.mecpM6,1.2431738489313089,12,NA
lca5,s4d.mecpM6,-0.4046269107140598,12,2082
pcsk1nl,s4d.mecpM6,0.2156167966474648,12,402
ptcd1,s4d.mecpM6,1.5457172820757743,12,1090
fthl28,s4d.mecpM6,1.035297863066044,12,621
kif2c,s4d.mecpM6,-1.126591472904226,12,1494
atp10b,s4d.mecpM6,1.7306492478036468,12,926
zgc.195170,s4d.mecpM6,-0.41237016734698795,12,NA
zgc.172131,s4d.mecpM6,-0.042587196895810545,12,NA
calr,s4d.mecpM6,0.700251859231269,12,394
pdp1,s4d.mecpM6,-0.3985787813120804,12,2026
myot,s4d.mecpM6,0.7364866688183188,12,1250
si.ch211.240l19.7,s4d.mecpM6,-1.1139965456115688,12,NA
col28a2a,s4d.mecpM6,0.4153775616126361,12,722
dusp12,s4d.mecpM6,2.2146415479839643,12,603
rpl37,s4d.mecpM6,0.5842438995642967,12,157
mctp1a,s4d.mecpM6,-1.1369993750577996,12,2211
ggcta,s4d.mecpM6,1.2506114227739944,12,620
espn,s4d.mecpM6,0.5537718249347187,12,453
btbd6a,s4d.mecpM6,-0.18954071420498309,12,346
serpinf2a,s4d.mecpM6,-0.9843539639796636,12,1324
acp1,s4d.mecpM6,1.3460828046218296,12,664
gar1,s4d.mecpM6,2.279912823286027,12,1067
si.ch211.14a17.10,s4d.mecpM6,-0.7498814640418632,12,NA
atad2,s4d.mecpM6,-0.39457122824671725,12,1491
man1b1b,s4d.mecpM6,0.928146692111287,12,939
dspb,s4d.mecpM6,-0.31133577072526264,12,2163
zfand4,s4d.mecpM6,0.02028382412181627,12,1980
ddhd2,s4d.mecpM6,-0.43795465232219066,12,1745
LRRC75A,s4d.mecpM6,-0.972305840996261,12,1477
ftr86,s4d.mecpM6,1.2313356493181786,12,1139
plin6,s4d.mecpM6,2.0291280262824007,12,1028
TCIM,s4d.mecpM6,1.7481960949929547,12,711
tmem79b,s4d.mecpM6,1.1583889042770323,12,326
eme1,s4d.mecpM6,-0.8236928066249029,12,1503
lacc1,s4d.mecpM6,1.1774495473864834,12,508
wdfy4,s4d.mecpM6,0.7812162902588838,12,1788
fam131a,s4d.mecpM6,-0.827768458130199,12,2205
bub1,s4d.mecpM6,-0.369805561815932,12,1692
ptprnb,s4d.mecpM6,-0.7053225071338255,12,2199
si.ch211.11p18.6,s4d.mecpM6,-0.12491571716981315,12,NA
si.ch73.280o22.2,s4d.mecpM6,-0.06227654425210071,12,NA
fastk,s4d.mecpM6,2.331907852899559,12,1134
blm,s4d.mecpM6,-0.486297268127149,12,1839
bcl10,s4d.mecpM6,1.9911561195662109,12,889
si.ch211.157p22.10,s4d.mecpM6,-1.0018919374402344,12,NA
si.ch211.153b23.4,s4d.mecpM6,2.0378252485291015,12,NA
zgc.153116,s4d.mecpM6,-0.5292732849019088,12,NA
or112.1,s4d.mecpM6,0.6319213501450711,12,NA
ypel2a,s4d.mecpM6,-0.44347787254969395,12,1733
si.rp71.36a1.5,s4d.mecpM6,-0.29320090844198515,12,NA
alkbh6,s4d.mecpM6,1.7710564927514838,12,1115
lmod1b,s4d.mecpM6,1.0473055258016548,12,235
wdr43,s4d.mecpM6,1.8286013135585972,12,1078
cutc,s4d.mecpM6,1.9755110907249709,12,601
ptrh2,s4d.mecpM6,1.443199231593018,12,291
fthl30,s4d.mecpM6,1.642485664657461,12,622
tfr1b,s4d.mecpM6,-0.15153777331149526,12,1849
tlcd2,s4d.mecpM6,0.9079833227812059,12,59
psip1b,s4d.mecpM6,-0.4057110529494389,12,2113
si.dkey.184p18.2,s4d.mecpM6,2.0870813039373255,12,NA
zmp.0000001175,s4d.mecpM6,0.6837374951930955,12,NA
si.dkey.76k16.6,s4d.mecpM6,-0.015564518606407242,12,NA
babam1,s4d.mecpM6,0.9708242268050753,12,213
f2rl1.2,s4d.mecpM6,2.0161979352264807,12,657
tmprss13b,s4d.mecpM6,-0.14307644779002146,12,1518
pdgfc,s4d.mecpM6,1.5052772254204492,12,1044
arsj,s4d.mecpM6,1.8000193851688506,12,790
dus2,s4d.mecpM6,2.415256661347021,12,1111
elfn2a,s4d.mecpM6,-0.8141523424379786,12,2234
arfgef3,s4d.mecpM6,-0.3634072492111388,12,437
zgc.110239,s4d.mecpM6,-0.374725841855221,12,NA
si.dkey.105i14.1,s4d.mecpM6,0.22381184288395958,12,NA
iqsec2b,s4d.mecpM6,0.10169225004763414,12,382
malt1,s4d.mecpM6,0.92906291934389,12,557
otud4,s4d.mecpM6,-0.4943762016452533,12,2011
si.dkey.6i22.5,s4d.mecpM6,-0.7547774087058484,12,NA
znrf2a,s4d.mecpM6,-0.17712856680207414,12,937
slc2a5,s4d.mecpM6,-0.5793264138400012,12,2246
elf3,s4d.mecpM6,1.3254578549463596,12,506
zcchc24,s4d.mecpM6,0.5510955323465889,12,56
elk1,s4d.mecpM6,0.2047695139844792,12,2221
rrm2,s4d.mecpM6,-0.6633555297094105,12,1511
dph2,s4d.mecpM6,1.6660994144423686,12,129
zgc.172065,s4d.mecpM6,1.0710858285040903,12,NA
wdr47a,s4d.mecpM6,-0.11419708424827504,12,2222
si.dkeyp.100h4.1,s4d.mecpM6,-0.9053635632523442,12,NA
cacna2d2b,s4d.mecpM6,-1.1251271343654057,12,2047
CU984600.1,s4d.mecpM6,1.5872121469961107,12,89
cdh12a,s4d.mecpM6,-0.07180014469213346,12,2167
nphp3,s4d.mecpM6,-0.2237569283483672,12,1824
zgc.173575,s4d.mecpM6,0.0036248968886510332,12,NA
fam83b,s4d.mecpM6,-0.8574288619365251,12,1435
spc25,s4d.mecpM6,-0.11087353559677217,12,1513
fap,s4d.mecpM6,0.4246817020570106,12,832
nucks1a,s4d.mecpM6,-0.380268706737469,12,2370
swi5,s4d.mecpM6,0.010283485959873042,12,1336
lingo4b,s4d.mecpM6,-0.7400011902560133,12,1951
si.ch211.264f5.2,s4d.mecpM6,-0.08499608579670283,12,NA
lonrf1l,s4d.mecpM6,0.45388884780969685,12,352
tpx2,s4d.mecpM6,-0.8346891444937167,12,1488
hspb9,s4d.mecpM6,0.9929164658001631,12,1157
nos1apa,s4d.mecpM6,0.8457836323185027,12,1263
tmem70,s4d.mecpM6,1.6988533229916998,12,847
bub1ba,s4d.mecpM6,-0.8503065359755985,12,2070
npb,s4d.mecpM6,0.5013390335310626,12,198
si.dkey.73p2.3,s4d.mecpM6,-0.6392138435642195,12,NA
BX571839.1,s4d.mecpM6,0.2622924698455307,12,723
si.ch73.24k9.2,s4d.mecpM6,-0.05363402492658806,12,NA
comtd1,s4d.mecpM6,-0.43885073874139224,12,2332
brca2,s4d.mecpM6,-0.6180189369940283,12,1631
si.dkeyp.75b4.10,s4d.mecpM6,-0.5327893972599955,12,NA
actc1c,s4d.mecpM6,-0.7504869515175333,12,2369
MTERF4,s4d.mecpM6,1.5585331831043387,12,503
sowahab,s4d.mecpM6,1.0949404830887628,12,957
plekhs1,s4d.mecpM6,1.0074519593470594,12,499
wdr90,s4d.mecpM6,-0.4466629526535356,12,1961
si.dkey.73p2.2,s4d.mecpM6,-0.7417490707438245,12,NA
ogdhl,s4d.mecpM6,-0.5045853398178836,12,438
gemin5,s4d.mecpM6,1.836230957256358,12,1061
CR589947.1,s4d.mecpM6,-0.8578859944343656,12,1669
and2,s4d.mecpM6,0.9256840255975101,12,151
rgmb,s4d.mecpM6,-0.39530067900658256,12,2192
ano9b,s4d.mecpM6,2.150072965371633,12,853
slc47a4,s4d.mecpM6,1.7513938095786807,12,857
abcg2b,s4d.mecpM6,-0.7320124800397368,12,1674
ftr02,s4d.mecpM6,-0.052885773457384114,12,1594
coro2ba,s4d.mecpM6,-0.6825324471168868,12,1925
si.ch211.149a19.3,s4d.mecpM6,-1.1958800949476087,12,NA
tcima,s4d.mecpM6,0.9586424016029594,12,941
zgc.194242,s4d.mecpM6,-0.3214813310783468,12,NA
fam171a2b,s4d.mecpM6,-0.8119987417725588,12,2030
wdr53,s4d.mecpM6,0.7960188872127121,12,1220
si.ch211.152p11.4,s4d.mecpM6,0.7975153066839723,12,NA
gal3st4,s4d.mecpM6,-0.2309505338074062,12,1442
mcf2l2,s4d.mecpM6,-1.414254479526696,12,2043
si.ch211.166a6.5,s4d.mecpM6,-0.9837741390198725,12,NA
isg20,s4d.mecpM6,2.0126980873923124,12,1003
ppp1r16b,s4d.mecpM6,-0.4472851668528207,12,2311
pot1,s4d.mecpM6,-0.4668374958693809,12,1805
rassf7a,s4d.mecpM6,2.189974771329313,12,859
sqlea,s4d.mecpM6,0.7527325658143058,12,919
BX927329.1,s4d.mecpM6,-0.132922751811314,12,1297
tmem41b,s4d.mecpM6,1.7226349830989762,12,630
adh5,s4d.mecpM6,-0.6506145869189598,12,2095
NC_002333.17,s4d.mecpM6,-0.6636977784498558,12,1727
arhgap19,s4d.mecpM6,-1.0219651382016302,12,2012
si.ch211.266i6.3,s4d.mecpM6,-0.9592791956651969,12,NA
prr13,s4d.mecpM6,-0.05373496690115764,12,725
si.ch211.236p5.2,s4d.mecpM6,0.5597824471450138,12,NA
cnsta,s4d.mecpM6,-0.05462289444226854,12,2120
erlec1,s4d.mecpM6,1.2741412863334707,12,175
cux2b,s4d.mecpM6,-1.098090159416072,12,2111
si.ch211.236p5.3,s4d.mecpM6,0.7182105906561853,12,NA
tdg.2,s4d.mecpM6,-0.32444935032363537,12,2033
hdac10,s4d.mecpM6,-1.5358281114022,12,1279
si.ch211.155o21.3,s4d.mecpM6,-0.22197363414995974,12,NA
dbf4b,s4d.mecpM6,-1.0566678477718876,12,1550
stk19,s4d.mecpM6,-0.3899584408544033,12,1457
SAMD4B,s4d.mecpM6,-0.824670290467657,12,1706
si.dkey.187k19.2,s4d.mecpM6,-0.34044183366446107,12,NA
si.ch211.269k10.2,s4d.mecpM6,-0.613774768301994,12,NA
si.ch73.234b20.5,s4d.mecpM6,1.7387378223994403,12,NA
serpina7,s4d.mecpM6,-0.5185971426425645,12,1667
grip2a,s4d.mecpM6,-0.4871445975784928,12,2218
si.ch211.161h7.4,s4d.mecpM6,-0.6092118734980726,12,NA
si.ch73.50f9.4,s4d.mecpM6,0.3339793582684578,12,NA
selenoj,s4d.mecpM6,-0.828869824561392,12,2059
CABZ01038521.1,s4d.mecpM6,1.2980822353078258,12,1267
tmem121b,s4d.mecpM6,-0.5793299232395526,12,2194
c3a.2,s4d.mecpM6,-1.0669905249986271,12,2272
cep162,s4d.mecpM6,-0.7774437451729077,12,1803
prr11,s4d.mecpM6,-0.09300543687081451,12,1830
serbp1b,s4d.mecpM6,0.1936737444187984,12,2107
cdk1,s4d.mecpM6,-1.0762575642491328,12,1547
si.ch211.173a9.6.1,s4d.mecpM6,-1.1693904602154521,12,NA
nsfl1c,s4d.mecpM6,1.1278909984510777,12,839
si.ch211.226o13.1,s4d.mecpM6,-0.692258919610684,12,NA
BX664618.1,s4d.mecpM6,0.634554770084091,12,785
pum3,s4d.mecpM6,2.0499724465155573,12,1117
mfrp,s4d.mecpM6,-1.1121956512532618,12,1387
bcl3,s4d.mecpM6,2.4482228625987497,12,700
psme4a,s4d.mecpM6,-0.1761323387664247,12,1719
plce1,s4d.mecpM6,0.020178902355309468,12,1988
nudt9,s4d.mecpM6,0.06864616959164088,12,1915
si.ch211.114c17.1,s4d.mecpM6,-1.1641607976414727,12,NA
BX664625.3,s4d.mecpM6,0.01383781316258674,12,778
usp43b,s4d.mecpM6,-0.2759771648520946,12,2250
gstm.3,s4d.mecpM6,-0.20110843265865355,12,1526
si.dkey.30c15.10,s4d.mecpM6,-0.7874810876078739,12,NA
pcdh2aa15,s4d.mecpM6,-1.7752044986433018,12,1410
hsd17b7,s4d.mecpM6,0.2565357961489894,12,755
zgc.174356,s4d.mecpM6,-0.3530863631047362,12,NA
mrtfba,s4d.mecpM6,-0.48812543555609844,12,2103
rp1l1b,s4d.mecpM6,-1.0532792624501683,12,2131
ssh2a,s4d.mecpM6,0.09517613090476407,12,1973
si.ch211.149k12.3,s4d.mecpM6,1.8664598305630464,12,NA
ponzr2,s4d.mecpM6,1.41874600376854,12,141
si.ch1073.390k14.1,s4d.mecpM6,-0.3909389799499961,12,NA
rexo4,s4d.mecpM6,2.205320057697363,12,587
ngfra,s4d.mecpM6,0.7512254265374869,12,222
lgals1l1,s4d.mecpM6,1.1075004463071711,12,1143
ecrg4b,s4d.mecpM6,0.2502711772156571,12,110
citb,s4d.mecpM6,-0.5567769787248699,12,2048
CABZ01059403.1,s4d.mecpM6,1.9139511313756554,12,1147
ypel5,s4d.mecpM6,0.20913788384958526,12,436
si.dkey.259j3.5,s4d.mecpM6,-0.3590582347554735,12,NA
si.ch211.14k19.8,s4d.mecpM6,-1.1898495105556224,12,NA
cuzd1.1,s4d.mecpM6,-0.7810168722624798,12,1575
si.ch211.214b16.3,s4d.mecpM6,0.8895000700617002,12,NA
mmd2b,s4d.mecpM6,-0.15220650894520127,12,1227
zgc.113119,s4d.mecpM6,-0.0037596557927530713,12,NA
gpx2,s4d.mecpM6,0.12950837864780065,12,720
si.dkey.73n8.3,s4d.mecpM6,1.6434563276652456,12,NA
si.dkey.240n22.6,s4d.mecpM6,-0.527604380519569,12,NA
si.dkeyp.115d7.2,s4d.mecpM6,-0.659243612410947,12,NA
hnrnpa0a,s4d.mecpM6,0.9923284260113918,12,407
si.ch73.106l15.4,s4d.mecpM6,-1.4484708697481472,12,NA
pnpla2,s4d.mecpM6,-0.6389054442441268,12,1446
tmem176l.2,s4d.mecpM6,0.12252007121745018,12,2288
hbae1.1,s4d.mecpM6,0.9464384112690072,12,1181
bod1l1,s4d.mecpM6,-0.2807634311534778,12,1997
si.ch73.78o10.1,s4d.mecpM6,1.2632093427090052,12,NA
si.ch211.198e20.10,s4d.mecpM6,0.20590551827879333,12,NA
ncam3,s4d.mecpM6,-0.9675242383849947,12,2305
pcdh2ab11,s4d.mecpM6,-0.7691819181642918,12,1407
nfe2l2b,s4d.mecpM6,2.046298395616897,12,1239
cyldb,s4d.mecpM6,0.5876656948209545,12,710
si.dkey.9k7.3,s4d.mecpM6,-1.032883051388798,12,NA
si.ch211.189a21.1,s4d.mecpM6,-1.090527445031001,12,NA
mlip,s4d.mecpM6,0.038703159527302584,12,1794
rnf146,s4d.mecpM6,-0.6258790270908873,12,2207
CU462878.2,s4d.mecpM6,1.1575728752040064,12,906
zmp.0000000984,s4d.mecpM6,0.25055436728464825,12,NA
si.ch211.105f12.2,s4d.mecpM6,-0.37534312387085134,12,NA
anapc10,s4d.mecpM6,-0.7258329760077783,12,1636
pttg1ipa,s4d.mecpM6,2.250388756500867,12,890
BX323556.1,s4d.mecpM6,0.8483495563132981,12,914
gsta.1,s4d.mecpM6,0.42668909564022145,12,736
pprc1,s4d.mecpM6,2.5988274502469557,12,1001
si.dkey.27o4.1,s4d.mecpM6,1.10928995076385,12,NA
zmp.0000000991,s4d.mecpM6,-0.9284042551223207,12,NA
cd3eap,s4d.mecpM6,1.56026602641128,12,132
CABZ01020840.1,s4d.mecpM6,1.2030432348286504,12,1140
scpp1,s4d.mecpM6,-0.6315741483360279,12,1536
zgc.158404,s4d.mecpM6,1.0543934515575508,12,NA
ifit11,s4d.mecpM6,0.5893711294723327,12,698
tmem138,s4d.mecpM6,1.5223731918152992,12,3
CR753886.1,s4d.mecpM6,1.637344856528746,12,667
si.ch1073.110a20.7,s4d.mecpM6,0.4232618390962469,12,NA
mrpl52,s4d.mecpM6,1.129400349185093,12,558
wdr4,s4d.mecpM6,1.350726059373575,12,491
si.ch211.213a13.1,s4d.mecpM6,0.06038681331379586,12,NA
APBA3,s4d.mecpM6,0.9954463596520167,12,424
C20H6orf58,s4d.mecpM6,-0.34135166360946345,12,2242
cfbl,s4d.mecpM6,0.3185978329398158,12,2262
si.ch211.136m16.8,s4d.mecpM6,-0.28552345390886746,12,NA
diaph3,s4d.mecpM6,-0.3062767507208484,12,1769
slc2a10,s4d.mecpM6,1.7093204374835165,12,996
serpina1l,s4d.mecpM6,-0.8324364785276168,12,2329
CABZ01033205.1,s4d.mecpM6,-0.35633575360918496,12,2241
si.ch73.29c22.1,s4d.mecpM6,-1.674636820968313,12,NA
cobl,s4d.mecpM6,0.33521636265084775,12,1762
sting1,s4d.mecpM6,0.9911084110222342,12,955
mki67,s4d.mecpM6,-0.9382186683651206,12,1624
si.dkey.190l8.2,s4d.mecpM6,1.2501742665659596,12,NA
CR381686.1,s4d.mecpM6,0.4772526134417419,12,774
si.ch211.66k16.27,s4d.mecpM6,0.6832158020266723,12,NA
nlrc6,s4d.mecpM6,0.9961188288913626,12,920
CABZ01088229.1,s4d.mecpM6,-0.8735643960798544,12,1657
galn,s4d.mecpM6,1.8866462207483818,12,1124
TIMM22,s4d.mecpM6,1.7507421710112132,12,624
zranb3,s4d.mecpM6,-0.5089805623949655,12,2237
si.ch211.251f6.7,s4d.mecpM6,1.2613374807684927,12,NA
si.ch73.217n20.1,s4d.mecpM6,0.38123860067156184,12,NA
bicdl2l,s4d.mecpM6,0.7297553806708473,12,284
capn2a,s4d.mecpM6,1.8766816647187547,12,677
traf3ip2l,s4d.mecpM6,1.7242901812015738,12,616
CT573476.1,s4d.mecpM6,2.2709519035954777,12,588
adgrf6,s4d.mecpM6,1.9542329261095213,12,426
si.dkey.21a6.5,s4d.mecpM6,-0.6852436785239883,12,NA
si.dkeyp.69c1.9,s4d.mecpM6,0.874069702210643,12,NA
b3gnt2b,s4d.mecpM6,1.0987874272325664,12,1201
casp22,s4d.mecpM6,0.5496090498214141,12,1603
gpatch4,s4d.mecpM6,2.500392081943593,12,1109
gbgt1l3.1,s4d.mecpM6,0.5744980277617797,12,NA
si.dkey.58f10.7,s4d.mecpM6,-0.9031304200914828,12,NA
si.ch211.139a5.1,s4d.mecpM6,1.9477821002260982,12,NA
si.dkey.20i20.9,s4d.mecpM6,0.9373800853691012,12,NA
gstk4,s4d.mecpM6,0.545050077075378,12,1144
tbx5b,s4d.mecpM6,-0.8018515285154761,12,1390
cyp2x12,s4d.mecpM6,-0.5089127763257393,12,1606
tomm40,s4d.mecpM6,1.5167390588407086,12,568
fosl2l,s4d.mecpM6,-1.3812912260112502,12,1753
HTRA2,s4d.mecpM6,-0.9627432640532447,12,2372
si.dkey.27p18.3,s4d.mecpM6,-0.8598139510408765,12,NA
si.ch211.243a20.3,s4d.mecpM6,-0.5333971662529742,12,NA
BX005065.1,s4d.mecpM6,-1.2823436372291328,12,1356
cxl34b.11,s4d.mecpM6,2.2326568091115755,12,891
si.dkeyp.26a9.2,s4d.mecpM6,-1.089132675561756,12,NA
BX323074.1,s4d.mecpM6,-0.5551192571288774,12,1380
pimr61,s4d.mecpM6,-0.5807068009809574,12,1388
hsp70.2,s4d.mecpM6,-0.5618362702280906,12,1365
si.dkeyp.51b9.3,s4d.mecpM6,-0.9209945129828676,12,NA
CR854838.1,s4d.mecpM6,-0.4799352022931963,12,1721
fndc7rs1,s4d.mecpM6,0.1385435411565929,12,1580
iqcc,s4d.mecpM6,-0.8818825851218024,12,2013
khnyn,s4d.mecpM6,0.5753840562149625,12,106
CR405715.1,s4d.mecpM6,0.4084677198215309,12,1223
gpsm1a,s4d.mecpM6,-0.06182046944452318,12,116
pdap1a,s4d.mecpM6,1.9090429370657709,12,1042
fndc7rs2,s4d.mecpM6,-0.16064386578049974,12,1421
si.dkey.61l1.4,s4d.mecpM6,0.0681279225925863,12,NA
si.dkey.57a22.11,s4d.mecpM6,-0.5244130217346514,12,NA
qrfpr4,s4d.mecpM6,0.33324852451801185,12,765
si.dkey.58f10.12,s4d.mecpM6,-0.8945757503157146,12,NA
si.ch211.266a5.12,s4d.mecpM6,1.5300786024030164,12,NA
AL954655.2,s4d.mecpM6,1.4270221903143805,12,1195
si.dkey.188i13.8,s4d.mecpM6,0.5864118001746581,12,NA
si.dkey.21e2.15,s4d.mecpM6,-0.9161633734294924,12,NA
si.ch211.202f5.3,s4d.mecpM6,1.355844833466157,12,NA
si.dkey.33c12.11,s4d.mecpM6,1.1494529963320983,12,NA
si.dkey.83k24.5,s4d.mecpM6,-0.6153473059105651,12,NA
c6,s4d.mecpM6,2.679834726432711,12,1021
lgals9l6,s4d.mecpM6,-0.30798842335721877,12,1747
c3b.1,s4d.mecpM6,-0.47648192225709496,12,2316
tac3a,s4d.mecpM6,0.7178872308256382,12,163
adam17b,s4d.mecpM6,0.9765844766820031,12,219
si.dkey.93m18.6,s4d.mecpM6,0.2189155524375193,12,NA
si.dkey.75a21.2,s4d.mecpM6,-0.5854161563012763,12,NA
c3a.4,s4d.mecpM6,-0.434986324393812,12,2379
si.dkey.112e17.1,s4d.mecpM6,2.0274642654352064,12,NA
si.ch211.139n6.3,s4d.mecpM6,-0.597252319244725,12,NA
ifitm1,s4d.mecpM6,3.4181440920236774,12,966
si.dkey.221j11.3,s4d.mecpM6,1.480676968510532,12,NA
adgrf8,s4d.mecpM6,1.4599925152307496,12,1189
casp6a,s4d.mecpM6,1.3229479722373074,12,766
creb1b,s4d.mecpM6,-0.889047261136908,12,2044
CU467110.1,s4d.mecpM6,-0.015501751247853784,12,1641
oip5.as1,s4d.mecpM6,0.9268133187422879,12,NA
si.dkey.175d9.2,s4d.mecpM6,0.7526498347595537,12,NA
urp1,s4d.mecpM6,0.4187468427977762,12,1184
si.ch211.217k17.9,s4d.mecpM6,0.8604356623760543,12,NA
CT573204.1,s4d.mecpM6,-1.0767009289615936,12,1361
slc37a4b,s4d.mecpM6,-0.3008037721468985,12,1462
lamc3,s4d.mecpM6,0.13062142159867107,12,2161
zgc.193505,s4d.mecpM6,-0.6859566065636242,12,NA
BX004774.2,s4d.mecpM6,-0.2915106941588441,12,741
setbp1,s4d.mecpM6,-0.8188677245215809,12,1899
si.ch211.102c2.8,s4d.mecpM6,-0.3831342428055944,12,NA
si.dkeyp.1h4.6,s4d.mecpM6,1.1403839464588572,12,NA
si.dkey.251i10.2,s4d.mecpM6,0.4899520750177575,12,NA
krt17,s4d.mecpM6,-0.9129244115120244,12,1422
si.dkey.21e2.16,s4d.mecpM6,-0.8421925450267729,12,NA
CR751602.1,s4d.mecpM6,1.0532691656688227,12,949
BX649484.1,s4d.mecpM6,-0.47860493722932806,12,1289
znfl1l,s4d.mecpM6,-0.11162403065802598,12,1238
si.ch73.191k20.3,s4d.mecpM6,0.3291422548418211,12,NA
